ID,SALT,PASSWORD,TIME
85,10,Y5N=j>Naxr=MZ3*j,72437992
86,10,Y5N=j>Naxr=MZ3*j,76209328
87,10,Y5N=j>Naxr=MZ3*j,71416571
88,10,Y5N=j>Naxr=MZ3*j,70352979
89,10,Y5N=j>Naxr=MZ3*j,73954097
90,10,Y5N=j>Naxr=MZ3*j,73281923
91,10,Y5N=j>Naxr=MZ3*j,72100034
92,10,Y5N=j>Naxr=MZ3*j,72850537
93,10,Y5N=j>Naxr=MZ3*j,74843644
94,10,Y5N=j>Naxr=MZ3*j,77057431
95,10,Y5N=j>Naxr=MZ3*j,75279690
96,10,Y5N=j>Naxr=MZ3*j,76615404
97,10,Y5N=j>Naxr=MZ3*j,80825553
98,10,Y5N=j>Naxr=MZ3*j,70120228
99,10,Y5N=j>Naxr=MZ3*j,70125364
100,10,Y5N=j>Naxr=MZ3*j,70548271
101,10,Y5N=j>Naxr=MZ3*j,76113464
102,10,Y5N=j>Naxr=MZ3*j,70546507
103,10,Y5N=j>Naxr=MZ3*j,70519502
104,10,Y5N=j>Naxr=MZ3*j,71332306
105,10,Y5N=j>Naxr=MZ3*j,77532889
106,10,Y5N=j>Naxr=MZ3*j,76703843
107,10,Y5N=j>Naxr=MZ3*j,72538536
108,10,Y5N=j>Naxr=MZ3*j,74447041
109,10,Y5N=j>Naxr=MZ3*j,73334973
110,10,Y5N=j>Naxr=MZ3*j,72936496
111,10,Y5N=j>Naxr=MZ3*j,68884225
112,10,Y5N=j>Naxr=MZ3*j,74892749
113,10,Y5N=j>Naxr=MZ3*j,77201677
114,10,Y5N=j>Naxr=MZ3*j,70757470
115,10,Y5N=j>Naxr=MZ3*j,74233767
116,10,Y5N=j>Naxr=MZ3*j,74965648
117,10,Y5N=j>Naxr=MZ3*j,74636134
118,10,Y5N=j>Naxr=MZ3*j,76706002
119,10,Y5N=j>Naxr=MZ3*j,73597909
120,10,Y5N=j>Naxr=MZ3*j,68505224
121,10,Y5N=j>Naxr=MZ3*j,68561555
122,10,Y5N=j>Naxr=MZ3*j,77226058
123,10,Y5N=j>Naxr=MZ3*j,68723314
124,10,Y5N=j>Naxr=MZ3*j,70336074
125,10,Y5N=j>Naxr=MZ3*j,87669091
126,10,Y5N=j>Naxr=MZ3*j,73921676
127,10,Y5N=j>Naxr=MZ3*j,74034531
128,10,Y5N=j>Naxr=MZ3*j,75144636
129,10,Y5N=j>Naxr=MZ3*j,72538378
130,10,Y5N=j>Naxr=MZ3*j,74681535
131,10,Y5N=j>Naxr=MZ3*j,73214443
132,10,Y5N=j>Naxr=MZ3*j,74876927
133,10,Y5N=j>Naxr=MZ3*j,74619278
134,10,Y5N=j>Naxr=MZ3*j,74205726
135,10,Y5N=j>Naxr=MZ3*j,80200096
136,10,Y5N=j>Naxr=MZ3*j,73433015
137,10,Y5N=j>Naxr=MZ3*j,74649577
138,10,Y5N=j>Naxr=MZ3*j,78985300
139,10,Y5N=j>Naxr=MZ3*j,76888600
140,10,Y5N=j>Naxr=MZ3*j,78682767
141,10,Y5N=j>Naxr=MZ3*j,72602635
142,10,Y5N=j>Naxr=MZ3*j,75216188
143,10,Y5N=j>Naxr=MZ3*j,76569818
144,10,Y5N=j>Naxr=MZ3*j,68658324
145,10,Y5N=j>Naxr=MZ3*j,70756325
146,10,Y5N=j>Naxr=MZ3*j,69197025
147,10,Y5N=j>Naxr=MZ3*j,68617741
148,10,Y5N=j>Naxr=MZ3*j,73376918
149,10,Y5N=j>Naxr=MZ3*j,75965435
150,10,Y5N=j>Naxr=MZ3*j,73955935
151,10,Y5N=j>Naxr=MZ3*j,77076990
152,10,Y5N=j>Naxr=MZ3*j,75712587
153,10,Y5N=j>Naxr=MZ3*j,77506971
154,10,Y5N=j>Naxr=MZ3*j,76301369
155,10,Y5N=j>Naxr=MZ3*j,68628025
156,10,Y5N=j>Naxr=MZ3*j,68704818
157,10,Y5N=j>Naxr=MZ3*j,77056976
158,10,Y5N=j>Naxr=MZ3*j,76337102
159,10,Y5N=j>Naxr=MZ3*j,70019201
160,10,Y5N=j>Naxr=MZ3*j,75498380
161,10,Y5N=j>Naxr=MZ3*j,76731396
162,10,Y5N=j>Naxr=MZ3*j,77035098
163,10,Y5N=j>Naxr=MZ3*j,69339380
164,10,Y5N=j>Naxr=MZ3*j,72282597
165,10,Y5N=j>Naxr=MZ3*j,72922567
166,10,Y5N=j>Naxr=MZ3*j,68827531
167,10,Y5N=j>Naxr=MZ3*j,72049858
168,10,Y5N=j>Naxr=MZ3*j,79280874
169,10,Y5N=j>Naxr=MZ3*j,81940336
170,10,Y5N=j>Naxr=MZ3*j,73214461
171,10,Y5N=j>Naxr=MZ3*j,73247929
172,10,Y5N=j>Naxr=MZ3*j,77843135
173,10,Y5N=j>Naxr=MZ3*j,70803455
174,10,Y5N=j>Naxr=MZ3*j,72344950
175,10,Y5N=j>Naxr=MZ3*j,72616563
176,10,Y5N=j>Naxr=MZ3*j,74544360
177,10,Y5N=j>Naxr=MZ3*j,72567723
178,10,Y5N=j>Naxr=MZ3*j,78542852
179,10,Y5N=j>Naxr=MZ3*j,73649188
180,10,Y5N=j>Naxr=MZ3*j,68249886
181,10,Y5N=j>Naxr=MZ3*j,68192428
182,10,Y5N=j>Naxr=MZ3*j,75291840
183,10,Y5N=j>Naxr=MZ3*j,68449127
184,10,Y5N=j>Naxr=MZ3*j,72566269
185,10,Y5N=j>Naxr=MZ3*j,70676793
186,10,Y5N=j>Naxr=MZ3*j,68178408
187,10,Y5N=j>Naxr=MZ3*j,72711319
188,10,Y5N=j>Naxr=MZ3*j,72752485
189,10,Y5N=j>Naxr=MZ3*j,71166650
190,10,Y5N=j>Naxr=MZ3*j,70596142
191,10,Y5N=j>Naxr=MZ3*j,72422956
192,10,Y5N=j>Naxr=MZ3*j,69197709
193,10,Y5N=j>Naxr=MZ3*j,74075127
194,10,Y5N=j>Naxr=MZ3*j,70062416
195,10,Y5N=j>Naxr=MZ3*j,72592747
196,10,Y5N=j>Naxr=MZ3*j,76491232
197,10,Y5N=j>Naxr=MZ3*j,69461441
198,10,Y5N=j>Naxr=MZ3*j,75912417
199,10,Y5N=j>Naxr=MZ3*j,76470487
200,10,Y5N=j>Naxr=MZ3*j,71598335
201,10,Y5N=j>Naxr=MZ3*j,78103834
202,10,Y5N=j>Naxr=MZ3*j,78538446
203,10,Y5N=j>Naxr=MZ3*j,73916207
204,10,Y5N=j>Naxr=MZ3*j,73577381
205,10,Y5N=j>Naxr=MZ3*j,70796468
206,10,Y5N=j>Naxr=MZ3*j,78760067
207,10,Y5N=j>Naxr=MZ3*j,78780314
208,10,Y5N=j>Naxr=MZ3*j,69475665
209,10,Y5N=j>Naxr=MZ3*j,69045406
210,10,Y5N=j>Naxr=MZ3*j,74485591
211,10,Y5N=j>Naxr=MZ3*j,72310663
212,10,Y5N=j>Naxr=MZ3*j,74554780
213,10,Y5N=j>Naxr=MZ3*j,72324416
214,10,Y5N=j>Naxr=MZ3*j,71760616
215,10,Y5N=j>Naxr=MZ3*j,71419039
216,10,Y5N=j>Naxr=MZ3*j,74177253
217,10,Y5N=j>Naxr=MZ3*j,75039860
218,10,Y5N=j>Naxr=MZ3*j,75269517
219,10,Y5N=j>Naxr=MZ3*j,70070748
220,10,Y5N=j>Naxr=MZ3*j,71737542
221,10,Y5N=j>Naxr=MZ3*j,78098553
222,10,Y5N=j>Naxr=MZ3*j,69962942
223,10,Y5N=j>Naxr=MZ3*j,70012233
224,10,Y5N=j>Naxr=MZ3*j,74280583
225,10,Y5N=j>Naxr=MZ3*j,73380190
226,10,Y5N=j>Naxr=MZ3*j,73850278
227,10,Y5N=j>Naxr=MZ3*j,70867666
228,10,Y5N=j>Naxr=MZ3*j,69239216
229,10,Y5N=j>Naxr=MZ3*j,78063937
230,10,Y5N=j>Naxr=MZ3*j,72034294
231,10,Y5N=j>Naxr=MZ3*j,69369907
232,10,Y5N=j>Naxr=MZ3*j,73132758
233,10,Y5N=j>Naxr=MZ3*j,72921756
234,10,Y5N=j>Naxr=MZ3*j,70422790
235,10,Y5N=j>Naxr=MZ3*j,69343544
236,10,Y5N=j>Naxr=MZ3*j,80510680
237,10,Y5N=j>Naxr=MZ3*j,72644611
238,10,Y5N=j>Naxr=MZ3*j,74375992
239,10,Y5N=j>Naxr=MZ3*j,68235562
240,10,Y5N=j>Naxr=MZ3*j,71858158
241,10,Y5N=j>Naxr=MZ3*j,73846820
242,10,Y5N=j>Naxr=MZ3*j,69152900
243,10,Y5N=j>Naxr=MZ3*j,72932808
244,10,Y5N=j>Naxr=MZ3*j,75085789
245,10,Y5N=j>Naxr=MZ3*j,72824335
246,10,Y5N=j>Naxr=MZ3*j,77710628
247,10,Y5N=j>Naxr=MZ3*j,77291619
248,10,Y5N=j>Naxr=MZ3*j,71955663
249,10,Y5N=j>Naxr=MZ3*j,78404533
250,10,Y5N=j>Naxr=MZ3*j,72556443
251,10,Y5N=j>Naxr=MZ3*j,68415560
252,10,Y5N=j>Naxr=MZ3*j,69172195
253,10,Y5N=j>Naxr=MZ3*j,69859194
254,10,Y5N=j>Naxr=MZ3*j,74678618
255,10,Y5N=j>Naxr=MZ3*j,69040412
256,10,Y5N=j>Naxr=MZ3*j,70389282
257,10,Y5N=j>Naxr=MZ3*j,73773304
258,10,Y5N=j>Naxr=MZ3*j,76172567
259,10,Y5N=j>Naxr=MZ3*j,74571345
260,10,Y5N=j>Naxr=MZ3*j,76501113
261,10,Y5N=j>Naxr=MZ3*j,68202829
262,10,Y5N=j>Naxr=MZ3*j,76203446
263,10,Y5N=j>Naxr=MZ3*j,76546513
264,10,Y5N=j>Naxr=MZ3*j,69721158
265,10,Y5N=j>Naxr=MZ3*j,70251747
266,10,Y5N=j>Naxr=MZ3*j,78531518
267,10,Y5N=j>Naxr=MZ3*j,71283736
268,10,Y5N=j>Naxr=MZ3*j,69134979
269,10,Y5N=j>Naxr=MZ3*j,76795732
270,10,Y5N=j>Naxr=MZ3*j,73787582
271,10,Y5N=j>Naxr=MZ3*j,71492178
272,10,Y5N=j>Naxr=MZ3*j,75290320
273,10,Y5N=j>Naxr=MZ3*j,79355981
274,10,Y5N=j>Naxr=MZ3*j,70780599
275,10,Y5N=j>Naxr=MZ3*j,72497684
276,10,Y5N=j>Naxr=MZ3*j,71744398
277,10,Y5N=j>Naxr=MZ3*j,71987673
278,10,Y5N=j>Naxr=MZ3*j,72562329
279,10,Y5N=j>Naxr=MZ3*j,70382387
280,10,Y5N=j>Naxr=MZ3*j,73005567
281,10,Y5N=j>Naxr=MZ3*j,75695098
282,10,Y5N=j>Naxr=MZ3*j,69802286
283,10,Y5N=j>Naxr=MZ3*j,75428423
284,10,Y5N=j>Naxr=MZ3*j,68946599
285,10,Y5N=j>Naxr=MZ3*j,79035740
286,10,Y5N=j>Naxr=MZ3*j,75624399
287,10,Y5N=j>Naxr=MZ3*j,68576401
288,10,Y5N=j>Naxr=MZ3*j,68502448
289,10,Y5N=j>Naxr=MZ3*j,69174981
290,10,Y5N=j>Naxr=MZ3*j,72759144
291,10,Y5N=j>Naxr=MZ3*j,68312366
292,10,Y5N=j>Naxr=MZ3*j,72945787
293,10,Y5N=j>Naxr=MZ3*j,79871034
294,10,Y5N=j>Naxr=MZ3*j,73360219
295,10,Y5N=j>Naxr=MZ3*j,70064791
296,10,Y5N=j>Naxr=MZ3*j,73656354
297,10,Y5N=j>Naxr=MZ3*j,76935742
298,10,Y5N=j>Naxr=MZ3*j,71175852
299,10,Y5N=j>Naxr=MZ3*j,77009766
300,10,Y5N=j>Naxr=MZ3*j,73049572
301,10,Y5N=j>Naxr=MZ3*j,72730888
302,10,Y5N=j>Naxr=MZ3*j,72971168
303,10,Y5N=j>Naxr=MZ3*j,70305838
304,10,Y5N=j>Naxr=MZ3*j,72451689
305,10,Y5N=j>Naxr=MZ3*j,74903485
306,10,Y5N=j>Naxr=MZ3*j,72595300
307,10,Y5N=j>Naxr=MZ3*j,76493442
308,10,Y5N=j>Naxr=MZ3*j,69817188
309,10,Y5N=j>Naxr=MZ3*j,73742042
310,10,Y5N=j>Naxr=MZ3*j,82566379
311,10,Y5N=j>Naxr=MZ3*j,73567361
312,10,Y5N=j>Naxr=MZ3*j,71154876
313,10,Y5N=j>Naxr=MZ3*j,73197595
314,10,Y5N=j>Naxr=MZ3*j,69789904
315,10,Y5N=j>Naxr=MZ3*j,70419000
316,10,Y5N=j>Naxr=MZ3*j,71644985
317,10,Y5N=j>Naxr=MZ3*j,73969674
318,10,Y5N=j>Naxr=MZ3*j,70575538
319,10,Y5N=j>Naxr=MZ3*j,80290152
320,10,Y5N=j>Naxr=MZ3*j,76273186
321,10,Y5N=j>Naxr=MZ3*j,77767258
322,10,Y5N=j>Naxr=MZ3*j,72959407
323,10,Y5N=j>Naxr=MZ3*j,70785694
324,10,Y5N=j>Naxr=MZ3*j,71192196
325,10,Y5N=j>Naxr=MZ3*j,70246652
326,10,Y5N=j>Naxr=MZ3*j,69997886
327,10,Y5N=j>Naxr=MZ3*j,78080408
328,10,Y5N=j>Naxr=MZ3*j,73805236
329,10,Y5N=j>Naxr=MZ3*j,81176800
330,10,Y5N=j>Naxr=MZ3*j,74694303
331,10,Y5N=j>Naxr=MZ3*j,75040826
332,10,Y5N=j>Naxr=MZ3*j,74713128
333,10,Y5N=j>Naxr=MZ3*j,72223891
334,10,Y5N=j>Naxr=MZ3*j,71699654
335,10,Y5N=j>Naxr=MZ3*j,69213987
336,10,Y5N=j>Naxr=MZ3*j,70511657
337,10,Y5N=j>Naxr=MZ3*j,72781700
338,10,Y5N=j>Naxr=MZ3*j,70222224
339,10,Y5N=j>Naxr=MZ3*j,68420148
340,10,Y5N=j>Naxr=MZ3*j,68467385
341,10,Y5N=j>Naxr=MZ3*j,77142041
342,10,Y5N=j>Naxr=MZ3*j,70260785
343,10,Y5N=j>Naxr=MZ3*j,76565844
344,10,Y5N=j>Naxr=MZ3*j,70159023
345,10,Y5N=j>Naxr=MZ3*j,70427815
346,10,Y5N=j>Naxr=MZ3*j,74395107
347,10,Y5N=j>Naxr=MZ3*j,68042493
348,10,Y5N=j>Naxr=MZ3*j,69886871
349,10,Y5N=j>Naxr=MZ3*j,78233198
350,10,Y5N=j>Naxr=MZ3*j,74140148
351,10,Y5N=j>Naxr=MZ3*j,72809321
352,10,Y5N=j>Naxr=MZ3*j,74279941
353,10,Y5N=j>Naxr=MZ3*j,68936835
354,10,Y5N=j>Naxr=MZ3*j,82698447
355,10,Y5N=j>Naxr=MZ3*j,79579581
356,10,Y5N=j>Naxr=MZ3*j,72665398
357,10,Y5N=j>Naxr=MZ3*j,72705143
358,10,Y5N=j>Naxr=MZ3*j,78866118
359,10,Y5N=j>Naxr=MZ3*j,79542120
360,10,Y5N=j>Naxr=MZ3*j,76633204
361,10,Y5N=j>Naxr=MZ3*j,74312471
362,10,Y5N=j>Naxr=MZ3*j,75454104
363,10,Y5N=j>Naxr=MZ3*j,80203172
364,10,Y5N=j>Naxr=MZ3*j,74021860
365,10,Y5N=j>Naxr=MZ3*j,70948007
366,10,Y5N=j>Naxr=MZ3*j,70412959
367,10,Y5N=j>Naxr=MZ3*j,71018209
368,10,Y5N=j>Naxr=MZ3*j,69824245
369,10,Y5N=j>Naxr=MZ3*j,70714855
370,10,Y5N=j>Naxr=MZ3*j,73593724
371,10,Y5N=j>Naxr=MZ3*j,71008831
372,10,Y5N=j>Naxr=MZ3*j,69872637
373,10,Y5N=j>Naxr=MZ3*j,69037514
374,10,Y5N=j>Naxr=MZ3*j,80391683
375,10,Y5N=j>Naxr=MZ3*j,72304222
376,10,Y5N=j>Naxr=MZ3*j,78298037
377,10,Y5N=j>Naxr=MZ3*j,72786486
378,10,Y5N=j>Naxr=MZ3*j,77847831
379,10,Y5N=j>Naxr=MZ3*j,77971775
380,10,Y5N=j>Naxr=MZ3*j,73127779
381,10,Y5N=j>Naxr=MZ3*j,74619412
382,10,Y5N=j>Naxr=MZ3*j,74057726
383,10,Y5N=j>Naxr=MZ3*j,77314062
384,10,Y5N=j>Naxr=MZ3*j,72362883
385,10,Y5N=j>Naxr=MZ3*j,80371877
386,10,Y5N=j>Naxr=MZ3*j,68152094
387,10,Y5N=j>Naxr=MZ3*j,70788974
388,10,Y5N=j>Naxr=MZ3*j,73102070
389,10,Y5N=j>Naxr=MZ3*j,76711929
390,10,Y5N=j>Naxr=MZ3*j,72835265
391,10,Y5N=j>Naxr=MZ3*j,74565236
392,10,Y5N=j>Naxr=MZ3*j,76228853
393,10,Y5N=j>Naxr=MZ3*j,76310048
394,10,Y5N=j>Naxr=MZ3*j,75967543
395,10,Y5N=j>Naxr=MZ3*j,77267122
396,10,Y5N=j>Naxr=MZ3*j,76717161
397,10,Y5N=j>Naxr=MZ3*j,76633028
398,10,Y5N=j>Naxr=MZ3*j,72415912
399,10,Y5N=j>Naxr=MZ3*j,76389779
400,10,Y5N=j>Naxr=MZ3*j,69126044
401,10,Y5N=j>Naxr=MZ3*j,74374127
402,10,Y5N=j>Naxr=MZ3*j,76409607
403,10,Y5N=j>Naxr=MZ3*j,69304910
404,10,Y5N=j>Naxr=MZ3*j,77506960
405,10,Y5N=j>Naxr=MZ3*j,74802738
406,10,Y5N=j>Naxr=MZ3*j,74816353
407,10,Y5N=j>Naxr=MZ3*j,70260132
408,10,Y5N=j>Naxr=MZ3*j,70358940
409,10,Y5N=j>Naxr=MZ3*j,74784874
410,10,Y5N=j>Naxr=MZ3*j,75521120
411,10,Y5N=j>Naxr=MZ3*j,69290605
412,10,Y5N=j>Naxr=MZ3*j,72320811
413,10,Y5N=j>Naxr=MZ3*j,78493759
414,10,Y5N=j>Naxr=MZ3*j,78856561
415,10,Y5N=j>Naxr=MZ3*j,71584838
416,10,Y5N=j>Naxr=MZ3*j,74009432
417,10,Y5N=j>Naxr=MZ3*j,70503385
418,10,Y5N=j>Naxr=MZ3*j,69050553
419,10,Y5N=j>Naxr=MZ3*j,68619012
420,10,Y5N=j>Naxr=MZ3*j,81615051
421,10,Y5N=j>Naxr=MZ3*j,80894017
422,10,Y5N=j>Naxr=MZ3*j,73010764
423,10,Y5N=j>Naxr=MZ3*j,79220985
424,10,Y5N=j>Naxr=MZ3*j,74766617
425,10,Y5N=j>Naxr=MZ3*j,69460644
426,10,Y5N=j>Naxr=MZ3*j,76982480
427,10,Y5N=j>Naxr=MZ3*j,70039176
428,10,Y5N=j>Naxr=MZ3*j,70260610
429,10,Y5N=j>Naxr=MZ3*j,68485473
430,10,Y5N=j>Naxr=MZ3*j,69407976
431,10,Y5N=j>Naxr=MZ3*j,73812234
432,10,Y5N=j>Naxr=MZ3*j,72437854
433,10,Y5N=j>Naxr=MZ3*j,74540247
434,10,Y5N=j>Naxr=MZ3*j,74545972
435,10,Y5N=j>Naxr=MZ3*j,70459119
436,10,Y5N=j>Naxr=MZ3*j,70222610
437,10,Y5N=j>Naxr=MZ3*j,68768105
438,10,Y5N=j>Naxr=MZ3*j,76618637
439,10,Y5N=j>Naxr=MZ3*j,75326317
440,10,Y5N=j>Naxr=MZ3*j,74484907
441,10,Y5N=j>Naxr=MZ3*j,78094352
442,10,Y5N=j>Naxr=MZ3*j,72722860
443,10,Y5N=j>Naxr=MZ3*j,74191462
444,10,Y5N=j>Naxr=MZ3*j,72223018
445,10,Y5N=j>Naxr=MZ3*j,74061917
446,10,Y5N=j>Naxr=MZ3*j,68781868
447,10,Y5N=j>Naxr=MZ3*j,73673243
448,10,Y5N=j>Naxr=MZ3*j,74697011
449,10,Y5N=j>Naxr=MZ3*j,68230038
450,10,Y5N=j>Naxr=MZ3*j,70304792
451,10,Y5N=j>Naxr=MZ3*j,70409243
452,10,Y5N=j>Naxr=MZ3*j,68625053
453,10,Y5N=j>Naxr=MZ3*j,72609356
454,10,Y5N=j>Naxr=MZ3*j,80133241
455,10,Y5N=j>Naxr=MZ3*j,72550000
456,10,Y5N=j>Naxr=MZ3*j,74050555
457,10,Y5N=j>Naxr=MZ3*j,68784518
458,10,Y5N=j>Naxr=MZ3*j,71817526
459,10,Y5N=j>Naxr=MZ3*j,74907854
460,10,Y5N=j>Naxr=MZ3*j,78923797
461,10,Y5N=j>Naxr=MZ3*j,69145112
462,10,Y5N=j>Naxr=MZ3*j,75368582
463,10,Y5N=j>Naxr=MZ3*j,73942686
464,10,Y5N=j>Naxr=MZ3*j,75043666
465,10,Y5N=j>Naxr=MZ3*j,72231148
466,10,Y5N=j>Naxr=MZ3*j,72127280
467,10,Y5N=j>Naxr=MZ3*j,68436272
468,10,Y5N=j>Naxr=MZ3*j,76507883
469,10,Y5N=j>Naxr=MZ3*j,70172096
470,10,Y5N=j>Naxr=MZ3*j,74323970
471,10,Y5N=j>Naxr=MZ3*j,71414732
472,10,Y5N=j>Naxr=MZ3*j,72372786
473,10,Y5N=j>Naxr=MZ3*j,71089550
474,10,Y5N=j>Naxr=MZ3*j,78785957
475,10,Y5N=j>Naxr=MZ3*j,70660452
476,10,Y5N=j>Naxr=MZ3*j,72811674
477,10,Y5N=j>Naxr=MZ3*j,68340485
478,10,Y5N=j>Naxr=MZ3*j,68590267
479,10,Y5N=j>Naxr=MZ3*j,70180014
480,10,Y5N=j>Naxr=MZ3*j,73275668
481,10,Y5N=j>Naxr=MZ3*j,72469069
482,10,Y5N=j>Naxr=MZ3*j,68640615
483,10,Y5N=j>Naxr=MZ3*j,68298009
484,10,Y5N=j>Naxr=MZ3*j,70116033
485,10,Y5N=j>Naxr=MZ3*j,73372690
486,10,Y5N=j>Naxr=MZ3*j,76753920
487,10,Y5N=j>Naxr=MZ3*j,72556731
488,10,Y5N=j>Naxr=MZ3*j,72462966
489,10,Y5N=j>Naxr=MZ3*j,72641191
490,10,Y5N=j>Naxr=MZ3*j,74033977
491,10,Y5N=j>Naxr=MZ3*j,77739419
492,10,Y5N=j>Naxr=MZ3*j,70184245
493,10,Y5N=j>Naxr=MZ3*j,70335850
494,10,Y5N=j>Naxr=MZ3*j,76774481
495,10,Y5N=j>Naxr=MZ3*j,75439791
496,10,Y5N=j>Naxr=MZ3*j,69979756
497,10,Y5N=j>Naxr=MZ3*j,72432380
498,10,Y5N=j>Naxr=MZ3*j,72863717
499,10,Y5N=j>Naxr=MZ3*j,76286734
500,10,Y5N=j>Naxr=MZ3*j,70871291
501,10,Y5N=j>Naxr=MZ3*j,70900593
502,10,Y5N=j>Naxr=MZ3*j,70742827
503,10,Y5N=j>Naxr=MZ3*j,74168723
504,10,Y5N=j>Naxr=MZ3*j,78185941
505,10,Y5N=j>Naxr=MZ3*j,68620075
506,10,Y5N=j>Naxr=MZ3*j,68233309
507,10,Y5N=j>Naxr=MZ3*j,73897315
508,10,Y5N=j>Naxr=MZ3*j,74422190
509,10,Y5N=j>Naxr=MZ3*j,71433020
510,10,Y5N=j>Naxr=MZ3*j,75869925
511,10,Y5N=j>Naxr=MZ3*j,72271791
512,10,Y5N=j>Naxr=MZ3*j,72586112
513,10,Y5N=j>Naxr=MZ3*j,69374616
514,10,Y5N=j>Naxr=MZ3*j,68293003
515,10,Y5N=j>Naxr=MZ3*j,75346221
516,10,Y5N=j>Naxr=MZ3*j,73229912
517,10,Y5N=j>Naxr=MZ3*j,68291343
